# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e-01
# Aref        : 1.000000e-01
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
2.55          	9.283931e+00	4.641966e+00	4.641966e+00	9.467485e-01	4.290222e+02	-4.280755e+02	4.285489e+02	-2.357069e-15	-5.322620e-16	2.314983e-18	-5.311045e-16	5.334195e-16
2.56          	9.228081e+00	4.614041e+00	4.614041e+00	8.860908e-01	4.274019e+02	-4.265158e+02	4.269588e+02	-2.335854e-15	-5.374468e-16	2.289663e-18	-5.363019e-16	5.385916e-16
2.57          	9.228030e+00	4.614015e+00	4.614015e+00	8.397731e-01	4.282090e+02	-4.273692e+02	4.277891e+02	-2.302809e-15	-5.284927e-16	2.263567e-18	-5.273609e-16	5.296245e-16
2.58          	9.191823e+00	4.595912e+00	4.595912e+00	7.903506e-01	4.273350e+02	-4.265447e+02	4.269398e+02	-2.281443e-15	-5.296795e-16	2.241563e-18	-5.285588e-16	5.308003e-16
2.59          	8.915181e+00	4.457590e+00	4.457590e+00	6.247384e-01	4.169536e+02	-4.163288e+02	4.166412e+02	-2.271977e-15	-5.773877e-16	2.226495e-18	-5.762745e-16	5.785010e-16
2.6           	8.959730e+00	4.479865e+00	4.479865e+00	4.793052e-01	4.216364e+02	-4.211571e+02	4.213967e+02	-2.273393e-15	-5.875176e-16	2.236927e-18	-5.863991e-16	5.886361e-16
2.61          	8.897922e+00	4.448961e+00	4.448961e+00	4.197255e-01	4.197116e+02	-4.192919e+02	4.195017e+02	-2.255503e-15	-5.930378e-16	2.215540e-18	-5.919300e-16	5.941455e-16
2.62          	8.900953e+00	4.450476e+00	4.450476e+00	3.777758e-01	4.205906e+02	-4.202128e+02	4.204017e+02	-2.258158e-15	-6.010574e-16	2.206802e-18	-5.999540e-16	6.021608e-16
2.63          	8.747256e+00	4.373628e+00	4.373628e+00	3.807512e-01	4.131604e+02	-4.127797e+02	4.129700e+02	-2.268624e-15	-6.303634e-16	2.189789e-18	-6.292685e-16	6.314583e-16
2.64          	8.663375e+00	4.331688e+00	4.331688e+00	3.430951e-01	4.097925e+02	-4.094494e+02	4.096209e+02	-2.278094e-15	-6.529940e-16	2.175640e-18	-6.519062e-16	6.540818e-16
2.65          	8.533160e+00	4.266580e+00	4.266580e+00	3.150256e-01	4.040327e+02	-4.037177e+02	4.038752e+02	-2.268712e-15	-6.678193e-16	2.155129e-18	-6.667418e-16	6.688969e-16
2.66          	8.485304e+00	4.242652e+00	4.242652e+00	2.617925e-01	4.026665e+02	-4.024047e+02	4.025356e+02	-2.256257e-15	-6.707175e-16	2.146764e-18	-6.696441e-16	6.717909e-16
2.67          	8.388645e+00	4.194323e+00	4.194323e+00	1.970364e-01	3.991595e+02	-3.989624e+02	3.990609e+02	-2.259413e-15	-6.937388e-16	2.140224e-18	-6.926687e-16	6.948089e-16
2.68          	8.233565e+00	4.116783e+00	4.116783e+00	2.033169e-01	3.916049e+02	-3.914016e+02	3.915033e+02	-2.280078e-15	-7.299303e-16	2.128426e-18	-7.288661e-16	7.309945e-16
2.69          	8.147105e+00	4.073552e+00	4.073552e+00	1.855390e-01	3.877651e+02	-3.875796e+02	3.876724e+02	-2.275956e-15	-7.416635e-16	2.109851e-18	-7.406085e-16	7.427184e-16
2.7           	8.083738e+00	4.041869e+00	4.041869e+00	1.391908e-01	3.855338e+02	-3.853946e+02	3.854642e+02	-2.267503e-15	-7.488109e-16	2.094950e-18	-7.477634e-16	7.498584e-16
2.71          	8.004832e+00	4.002416e+00	4.002416e+00	1.253754e-01	3.819871e+02	-3.818617e+02	3.819244e+02	-2.260027e-15	-7.606995e-16	2.077796e-18	-7.596606e-16	7.617384e-16
2.72          	7.901395e+00	3.950698e+00	3.950698e+00	9.012045e-02	3.776381e+02	-3.775479e+02	3.775930e+02	-2.257227e-15	-7.768781e-16	2.060776e-18	-7.758477e-16	7.779085e-16
2.73          	7.789073e+00	3.894537e+00	3.894537e+00	5.521256e-02	3.728564e+02	-3.728012e+02	3.728288e+02	-2.257264e-15	-7.915615e-16	2.048166e-18	-7.905374e-16	7.925856e-16
2.74          	7.693274e+00	3.846637e+00	3.846637e+00	-6.713006e-03	3.693405e+02	-3.693472e+02	3.693439e+02	-2.256316e-15	-8.065238e-16	2.040192e-18	-8.055037e-16	8.075439e-16
2.75          	7.727124e+00	3.863562e+00	3.863562e+00	1.223999e-02	3.706324e+02	-3.706201e+02	3.706263e+02	-2.241488e-15	-7.888472e-16	2.024020e-18	-7.878352e-16	7.898592e-16
2.76          	7.665937e+00	3.832968e+00	3.832968e+00	-5.266726e-02	3.688300e+02	-3.688826e+02	3.688563e+02	-2.231950e-15	-7.947030e-16	2.017951e-18	-7.936941e-16	7.957120e-16
2.77          	7.583995e+00	3.791997e+00	3.791997e+00	-1.154784e-01	3.659946e+02	-3.661100e+02	3.660523e+02	-2.230447e-15	-8.091290e-16	2.013681e-18	-8.081222e-16	8.101359e-16
2.78          	7.507296e+00	3.753648e+00	3.753648e+00	-1.808433e-01	3.634554e+02	-3.636362e+02	3.635458e+02	-2.228008e-15	-8.216864e-16	2.009984e-18	-8.206814e-16	8.226914e-16
2.79          	7.436248e+00	3.718124e+00	3.718124e+00	-2.486969e-01	3.612310e+02	-3.614797e+02	3.613553e+02	-2.225815e-15	-8.333175e-16	2.007543e-18	-8.323137e-16	8.343212e-16
2.8           	7.359384e+00	3.679692e+00	3.679692e+00	-3.186202e-01	3.587635e+02	-3.590821e+02	3.589228e+02	-2.227920e-15	-8.481727e-16	2.007823e-18	-8.471688e-16	8.491766e-16
2.81          	7.301370e+00	3.650685e+00	3.650685e+00	-3.804623e-01	3.570593e+02	-3.574398e+02	3.572496e+02	-2.229353e-15	-8.597740e-16	2.008618e-18	-8.587697e-16	8.607783e-16
2.82          	7.236181e+00	3.618090e+00	3.618090e+00	-4.692324e-01	3.554819e+02	-3.559512e+02	3.557165e+02	-2.232235e-15	-8.737838e-16	2.012734e-18	-8.727774e-16	8.747901e-16
2.83          	7.195082e+00	3.597541e+00	3.597541e+00	-4.849888e-01	3.537830e+02	-3.542680e+02	3.540255e+02	-2.231146e-15	-8.834515e-16	2.008333e-18	-8.824473e-16	8.844556e-16
2.84          	7.119179e+00	3.559590e+00	3.559590e+00	-4.997548e-01	3.503961e+02	-3.508959e+02	3.506460e+02	-2.246492e-15	-9.076562e-16	2.011427e-18	-9.066505e-16	9.086619e-16
2.85          	7.089652e+00	3.544826e+00	3.544826e+00	-4.790443e-01	3.486143e+02	-3.490933e+02	3.488538e+02	-2.252755e-15	-9.109351e-16	2.008361e-18	-9.099309e-16	9.119392e-16
2.86          	7.043647e+00	3.521823e+00	3.521823e+00	-5.309302e-01	3.473119e+02	-3.478428e+02	3.475773e+02	-2.256777e-15	-9.115115e-16	2.021018e-18	-9.105010e-16	9.125220e-16
2.87          	6.963652e+00	3.481826e+00	3.481826e+00	-5.925522e-01	3.445483e+02	-3.451408e+02	3.448446e+02	-2.265609e-15	-9.244555e-16	2.037745e-18	-9.234366e-16	9.254744e-16
2.88          	6.860137e+00	3.430068e+00	3.430068e+00	-6.314262e-01	3.402575e+02	-3.408889e+02	3.405732e+02	-2.284229e-15	-9.335752e-16	2.055424e-18	-9.325475e-16	9.346029e-16
2.89          	6.820385e+00	3.410193e+00	3.410193e+00	-7.147345e-01	3.398050e+02	-3.405197e+02	3.401624e+02	-2.288454e-15	-9.402638e-16	2.066831e-18	-9.392304e-16	9.412973e-16
2.9           	6.787606e+00	3.393803e+00	3.393803e+00	-8.075995e-01	3.398543e+02	-3.406619e+02	3.402581e+02	-2.292985e-15	-9.494274e-16	2.079469e-18	-9.483877e-16	9.504672e-16
2.91          	6.755187e+00	3.377594e+00	3.377594e+00	-8.920337e-01	3.397734e+02	-3.406654e+02	3.402194e+02	-2.297385e-15	-9.573778e-16	2.092762e-18	-9.563314e-16	9.584241e-16
2.92          	6.713396e+00	3.356698e+00	3.356698e+00	-9.489339e-01	3.387607e+02	-3.397096e+02	3.392352e+02	-2.301255e-15	-9.641718e-16	2.106879e-18	-9.631184e-16	9.652253e-16
2.93          	6.684164e+00	3.342082e+00	3.342082e+00	-1.023254e+00	3.386557e+02	-3.396790e+02	3.391673e+02	-2.310863e-15	-9.735748e-16	2.125085e-18	-9.725122e-16	9.746373e-16
2.94          	6.636823e+00	3.318411e+00	3.318411e+00	-1.112358e+00	3.379402e+02	-3.390526e+02	3.384964e+02	-2.314334e-15	-9.807011e-16	2.143579e-18	-9.796293e-16	9.817729e-16
2.95          	6.586059e+00	3.293030e+00	3.293030e+00	-1.205114e+00	3.371244e+02	-3.383295e+02	3.377270e+02	-2.317714e-15	-9.879992e-16	2.163162e-18	-9.869176e-16	9.890808e-16
2.96          	6.575606e+00	3.287803e+00	3.287803e+00	-1.288331e+00	3.380766e+02	-3.393649e+02	3.387208e+02	-2.319744e-15	-9.903894e-16	2.179059e-18	-9.892999e-16	9.914790e-16
2.97          	6.559653e+00	3.279826e+00	3.279826e+00	-1.370355e+00	3.387440e+02	-3.401143e+02	3.394291e+02	-2.325111e-15	-9.960456e-16	2.193621e-18	-9.949487e-16	9.971424e-16
2.98          	6.536617e+00	3.268309e+00	3.268309e+00	-1.456007e+00	3.391350e+02	-3.405910e+02	3.398630e+02	-2.331890e-15	-1.002657e-15	2.213470e-18	-1.001551e-15	1.003764e-15
2.99          	6.526554e+00	3.263277e+00	3.263277e+00	-1.541350e+00	3.401433e+02	-3.416846e+02	3.409139e+02	-2.335957e-15	-1.005505e-15	2.233866e-18	-1.004388e-15	1.006622e-15
3             	6.508174e+00	3.254087e+00	3.254087e+00	-1.609365e+00	3.404492e+02	-3.420586e+02	3.412539e+02	-2.349550e-15	-1.012592e-15	2.261567e-18	-1.011462e-15	1.013723e-15
3.01          	6.488769e+00	3.244385e+00	3.244385e+00	-1.698175e+00	3.410700e+02	-3.427682e+02	3.419191e+02	-2.358330e-15	-1.019060e-15	2.285224e-18	-1.017918e-15	1.020203e-15
3.02          	6.473975e+00	3.236987e+00	3.236987e+00	-1.784874e+00	3.418753e+02	-3.436601e+02	3.427677e+02	-2.367439e-15	-1.024783e-15	2.309711e-18	-1.023628e-15	1.025938e-15
3.03          	6.460802e+00	3.230401e+00	3.230401e+00	-1.869308e+00	3.427189e+02	-3.445882e+02	3.436535e+02	-2.377103e-15	-1.030067e-15	2.335626e-18	-1.028899e-15	1.031235e-15
3.04          	6.456839e+00	3.228420e+00	3.228420e+00	-1.954073e+00	3.440104e+02	-3.459645e+02	3.449875e+02	-2.388367e-15	-1.036496e-15	2.357304e-18	-1.035318e-15	1.037675e-15
3.05          	6.454271e+00	3.227136e+00	3.227136e+00	-2.034172e+00	3.452875e+02	-3.473216e+02	3.463046e+02	-2.400483e-15	-1.042823e-15	2.380105e-18	-1.041632e-15	1.044013e-15
3.06          	6.450916e+00	3.225458e+00	3.225458e+00	-2.099961e+00	3.462764e+02	-3.483764e+02	3.473264e+02	-2.415021e-15	-1.049865e-15	2.406053e-18	-1.048662e-15	1.051068e-15
3.07          	6.456292e+00	3.228146e+00	3.228146e+00	-2.198218e+00	3.482528e+02	-3.504510e+02	3.493519e+02	-2.422451e-15	-1.051918e-15	2.422030e-18	-1.050707e-15	1.053129e-15
3.08          	6.449314e+00	3.224657e+00	3.224657e+00	-2.305364e+00	3.497919e+02	-3.520973e+02	3.509446e+02	-2.431014e-15	-1.053728e-15	2.448110e-18	-1.052504e-15	1.054952e-15
3.09          	6.451960e+00	3.225980e+00	3.225980e+00	-2.382025e+00	3.512596e+02	-3.536416e+02	3.524506e+02	-2.448702e-15	-1.062308e-15	2.474036e-18	-1.061071e-15	1.063545e-15
3.1           	6.445197e+00	3.222598e+00	3.222598e+00	-2.450955e+00	3.521406e+02	-3.545915e+02	3.533660e+02	-2.465036e-15	-1.069593e-15	2.501715e-18	-1.068343e-15	1.070844e-15
3.11          	6.432805e+00	3.216403e+00	3.216403e+00	-2.519056e+00	3.527370e+02	-3.552560e+02	3.539965e+02	-2.487082e-15	-1.081451e-15	2.529433e-18	-1.080186e-15	1.082716e-15
3.12          	6.473436e+00	3.236718e+00	3.236718e+00	-2.582125e+00	3.557906e+02	-3.583727e+02	3.570816e+02	-2.494898e-15	-1.076451e-15	2.553024e-18	-1.075174e-15	1.077727e-15
3.13          	6.493520e+00	3.246760e+00	3.246760e+00	-2.631891e+00	3.576252e+02	-3.602571e+02	3.589411e+02	-2.509204e-15	-1.079362e-15	2.579134e-18	-1.078073e-15	1.080652e-15
3.14          	6.489148e+00	3.244574e+00	3.244574e+00	-2.684974e+00	3.583441e+02	-3.610291e+02	3.596866e+02	-2.530532e-15	-1.088078e-15	2.606079e-18	-1.086775e-15	1.089381e-15
3.15          	6.484123e+00	3.242061e+00	3.242061e+00	-2.734785e+00	3.589746e+02	-3.617094e+02	3.603420e+02	-2.553651e-15	-1.097357e-15	2.632582e-18	-1.096041e-15	1.098673e-15
3.16          	6.481273e+00	3.240637e+00	3.240637e+00	-2.782753e+00	3.596774e+02	-3.624601e+02	3.610687e+02	-2.577469e-15	-1.105827e-15	2.658670e-18	-1.104498e-15	1.107157e-15
3.17          	6.481949e+00	3.240975e+00	3.240975e+00	-2.829242e+00	3.605236e+02	-3.633528e+02	3.619382e+02	-2.601669e-15	-1.112366e-15	2.684130e-18	-1.111024e-15	1.113708e-15
3.18          	6.485089e+00	3.242544e+00	3.242544e+00	-2.871522e+00	3.614145e+02	-3.642860e+02	3.628503e+02	-2.625530e-15	-1.114924e-15	2.708385e-18	-1.113569e-15	1.116278e-15
3.19          	6.497687e+00	3.248844e+00	3.248844e+00	-2.929377e+00	3.630322e+02	-3.659615e+02	3.644968e+02	-2.646465e-15	-1.128730e-15	2.734566e-18	-1.127362e-15	1.130097e-15
3.2           	6.510160e+00	3.255080e+00	3.255080e+00	-2.993789e+00	3.647586e+02	-3.677524e+02	3.662555e+02	-2.670107e-15	-1.150470e-15	2.763449e-18	-1.149089e-15	1.151852e-15
3.21          	6.471756e+00	3.235878e+00	3.235878e+00	-3.029701e+00	3.635443e+02	-3.665740e+02	3.650591e+02	-2.706299e-15	-1.193642e-15	2.793154e-18	-1.192245e-15	1.195039e-15
3.22          	6.470471e+00	3.235236e+00	3.235236e+00	-3.059408e+00	3.640031e+02	-3.670625e+02	3.655328e+02	-2.738792e-15	-1.206701e-15	2.817914e-18	-1.205292e-15	1.208109e-15
3.23          	6.434831e+00	3.217415e+00	3.217415e+00	-3.059651e+00	3.622973e+02	-3.653569e+02	3.638271e+02	-2.789053e-15	-1.233288e-15	2.844055e-18	-1.231866e-15	1.234710e-15
3.24          	6.434199e+00	3.217100e+00	3.217100e+00	-3.094190e+00	3.628721e+02	-3.659663e+02	3.644192e+02	-2.805914e-15	-1.233393e-15	2.864505e-18	-1.231961e-15	1.234825e-15
3.25          	6.445780e+00	3.222890e+00	3.222890e+00	-3.140317e+00	3.642360e+02	-3.673763e+02	3.658061e+02	-2.831149e-15	-1.239218e-15	2.893597e-18	-1.237771e-15	1.240665e-15
3.26          	6.462063e+00	3.231031e+00	3.231031e+00	-3.181510e+00	3.657392e+02	-3.689207e+02	3.673299e+02	-2.856010e-15	-1.243323e-15	2.917522e-18	-1.241864e-15	1.244781e-15
3.27          	6.489224e+00	3.244612e+00	3.244612e+00	-3.219137e+00	3.677022e+02	-3.709213e+02	3.693117e+02	-2.882055e-15	-1.248130e-15	2.936171e-18	-1.246662e-15	1.249598e-15
3.28          	6.517736e+00	3.258868e+00	3.258868e+00	-3.258298e+00	3.697568e+02	-3.730151e+02	3.713860e+02	-2.909432e-15	-1.253788e-15	2.956119e-18	-1.252310e-15	1.255266e-15
3.29          	6.528948e+00	3.264474e+00	3.264474e+00	-3.293407e+00	3.709102e+02	-3.742036e+02	3.725569e+02	-2.932158e-15	-1.256075e-15	2.976578e-18	-1.254587e-15	1.257564e-15
3.3           	6.543661e+00	3.271831e+00	3.271831e+00	-3.339977e+00	3.724321e+02	-3.757721e+02	3.741021e+02	-2.958854e-15	-1.262331e-15	3.008427e-18	-1.260826e-15	1.263835e-15
3.31          	6.589242e+00	3.294621e+00	3.294621e+00	-3.369195e+00	3.751320e+02	-3.785012e+02	3.768166e+02	-2.982084e-15	-1.266114e-15	3.022677e-18	-1.264603e-15	1.267625e-15
3.32          	6.639751e+00	3.319875e+00	3.319875e+00	-3.398000e+00	3.780611e+02	-3.814591e+02	3.797601e+02	-3.005987e-15	-1.269895e-15	3.037244e-18	-1.268376e-15	1.271413e-15
3.33          	6.674313e+00	3.337156e+00	3.337156e+00	-3.413820e+00	3.799975e+02	-3.834114e+02	3.817044e+02	-3.029537e-15	-1.269702e-15	3.049140e-18	-1.268178e-15	1.271227e-15
3.34          	6.700159e+00	3.350080e+00	3.350080e+00	-3.432686e+00	3.815689e+02	-3.850016e+02	3.832852e+02	-3.048160e-15	-1.266813e-15	3.060075e-18	-1.265283e-15	1.268343e-15
3.35          	6.746032e+00	3.373016e+00	3.373016e+00	-3.452422e+00	3.841167e+02	-3.875691e+02	3.858429e+02	-3.067849e-15	-1.260507e-15	3.071966e-18	-1.258971e-15	1.262043e-15
3.36          	6.860422e+00	3.430211e+00	3.430211e+00	-3.489434e+00	3.902557e+02	-3.937451e+02	3.920004e+02	-3.093449e-15	-1.247668e-15	3.089650e-18	-1.246123e-15	1.249213e-15
3.37          	6.901075e+00	3.450538e+00	3.450538e+00	-3.493839e+00	3.922846e+02	-3.957784e+02	3.940315e+02	-3.129172e-15	-1.250957e-15	3.102213e-18	-1.249405e-15	1.252508e-15
3.38          	6.922844e+00	3.461422e+00	3.461422e+00	-3.494983e+00	3.933499e+02	-3.968449e+02	3.950974e+02	-3.157589e-15	-1.252187e-15	3.111334e-18	-1.250631e-15	1.253742e-15
3.39          	6.980358e+00	3.490179e+00	3.490179e+00	-3.487778e+00	3.959849e+02	-3.994727e+02	3.977288e+02	-3.181305e-15	-1.249163e-15	3.107817e-18	-1.247609e-15	1.250717e-15
3.4           	7.077985e+00	3.538992e+00	3.538992e+00	-3.540765e+00	4.015987e+02	-4.051395e+02	4.033691e+02	-3.211578e-15	-1.237841e-15	3.121863e-18	-1.236280e-15	1.239402e-15
3.41          	7.074463e+00	3.537231e+00	3.537231e+00	-3.519889e+00	4.010648e+02	-4.045847e+02	4.028247e+02	-3.237652e-15	-1.241227e-15	3.123251e-18	-1.239665e-15	1.242788e-15
3.42          	7.093910e+00	3.546955e+00	3.546955e+00	-3.513326e+00	4.018838e+02	-4.053971e+02	4.036404e+02	-3.264542e-15	-1.244878e-15	3.130432e-18	-1.243313e-15	1.246444e-15
3.43          	7.139860e+00	3.569930e+00	3.569930e+00	-3.497161e+00	4.038069e+02	-4.073041e+02	4.055555e+02	-3.287089e-15	-1.241790e-15	3.132496e-18	-1.240223e-15	1.243356e-15
3.44          	7.181107e+00	3.590554e+00	3.590554e+00	-3.484832e+00	4.055715e+02	-4.090563e+02	4.073139e+02	-3.312594e-15	-1.240449e-15	3.135210e-18	-1.238881e-15	1.242017e-15
3.45          	7.237466e+00	3.618733e+00	3.618733e+00	-3.451518e+00	4.076942e+02	-4.111458e+02	4.094200e+02	-3.328915e-15	-1.228497e-15	3.135456e-18	-1.226929e-15	1.230065e-15
3.46          	7.296060e+00	3.648030e+00	3.648030e+00	-3.417319e+00	4.099088e+02	-4.133261e+02	4.116175e+02	-3.344522e-15	-1.215470e-15	3.134614e-18	-1.213903e-15	1.217038e-15
3.47          	7.357439e+00	3.678720e+00	3.678720e+00	-3.380391e+00	4.122094e+02	-4.155898e+02	4.138996e+02	-3.358330e-15	-1.200715e-15	3.131352e-18	-1.199149e-15	1.202280e-15
3.48          	7.423799e+00	3.711899e+00	3.711899e+00	-3.334647e+00	4.145950e+02	-4.179296e+02	4.162623e+02	-3.368387e-15	-1.182888e-15	3.121589e-18	-1.181327e-15	1.184448e-15
3.49          	7.488477e+00	3.744239e+00	3.744239e+00	-3.313897e+00	4.173373e+02	-4.206512e+02	4.189942e+02	-3.402212e-15	-1.183141e-15	3.145224e-18	-1.181569e-15	1.184714e-15
3.5           	7.541799e+00	3.770900e+00	3.770900e+00	-3.295924e+00	4.195832e+02	-4.228791e+02	4.212312e+02	-3.423856e-15	-1.174944e-15	3.152412e-18	-1.173368e-15	1.176520e-15
3.51          	7.608582e+00	3.804291e+00	3.804291e+00	-3.254795e+00	4.220701e+02	-4.253249e+02	4.236975e+02	-3.436990e-15	-1.159594e-15	3.147969e-18	-1.158020e-15	1.161168e-15
3.52          	7.676856e+00	3.838428e+00	3.838428e+00	-3.211637e+00	4.245933e+02	-4.278049e+02	4.261991e+02	-3.449587e-15	-1.143883e-15	3.142663e-18	-1.142311e-15	1.145454e-15
3.53          	7.739342e+00	3.869671e+00	3.869671e+00	-3.163812e+00	4.267571e+02	-4.299209e+02	4.283390e+02	-3.460873e-15	-1.127421e-15	3.137355e-18	-1.125852e-15	1.128990e-15
3.54          	7.804704e+00	3.902352e+00	3.902352e+00	-3.107606e+00	4.289125e+02	-4.320201e+02	4.304663e+02	-3.471671e-15	-1.109636e-15	3.131913e-18	-1.108070e-15	1.111202e-15
3.55          	7.897387e+00	3.948694e+00	3.948694e+00	-3.056340e+00	4.324658e+02	-4.355221e+02	4.339940e+02	-3.485261e-15	-1.092126e-15	3.129646e-18	-1.090561e-15	1.093691e-15
3.56          	7.983372e+00	3.991686e+00	3.991686e+00	-3.012793e+00	4.358328e+02	-4.388456e+02	4.373392e+02	-3.497791e-15	-1.082605e-15	3.127338e-18	-1.081041e-15	1.084169e-15
3.57          	8.057794e+00	4.028897e+00	4.028897e+00	-2.961370e+00	4.385072e+02	-4.414686e+02	4.399879e+02	-3.509125e-15	-1.076322e-15	3.126308e-18	-1.074759e-15	1.077885e-15
3.58          	8.125570e+00	4.062785e+00	4.062785e+00	-2.902293e+00	4.407288e+02	-4.436311e+02	4.421800e+02	-3.516311e-15	-1.061921e-15	3.115038e-18	-1.060363e-15	1.063478e-15
3.59          	8.190926e+00	4.095463e+00	4.095463e+00	-2.846582e+00	4.428934e+02	-4.457400e+02	4.443167e+02	-3.524964e-15	-1.047285e-15	3.103063e-18	-1.045733e-15	1.048836e-15
3.6           	8.231462e+00	4.115731e+00	4.115731e+00	-2.814858e+00	4.442865e+02	-4.471013e+02	4.456939e+02	-3.538702e-15	-1.040863e-15	3.098870e-18	-1.039313e-15	1.042412e-15
3.61          	8.336138e+00	4.168069e+00	4.168069e+00	-2.714920e+00	4.475647e+02	-4.502797e+02	4.489222e+02	-3.545302e-15	-1.020729e-15	3.085793e-18	-1.019186e-15	1.022271e-15
3.62          	8.388094e+00	4.194047e+00	4.194047e+00	-2.634790e+00	4.486592e+02	-4.512940e+02	4.499766e+02	-3.551004e-15	-1.005195e-15	3.074572e-18	-1.003657e-15	1.006732e-15
3.63          	8.497099e+00	4.248550e+00	4.248550e+00	-2.526544e+00	4.520002e+02	-4.545267e+02	4.532635e+02	-3.552249e-15	-9.802624e-16	3.055353e-18	-9.787347e-16	9.817901e-16
3.64          	8.487894e+00	4.243947e+00	4.243947e+00	-2.462454e+00	4.504400e+02	-4.529024e+02	4.516712e+02	-3.559228e-15	-9.665638e-16	3.034183e-18	-9.650468e-16	9.680809e-16
3.65          	8.654801e+00	4.327401e+00	4.327401e+00	-2.338976e+00	4.562939e+02	-4.586329e+02	4.574634e+02	-3.556036e-15	-9.315746e-16	3.019501e-18	-9.300649e-16	9.330844e-16
3.66          	8.738200e+00	4.369100e+00	4.369100e+00	-2.237406e+00	4.585231e+02	-4.607605e+02	4.596418e+02	-3.556929e-15	-9.076323e-16	3.001716e-18	-9.061314e-16	9.091332e-16
3.67          	8.894297e+00	4.447148e+00	4.447148e+00	-2.072102e+00	4.631265e+02	-4.651986e+02	4.641625e+02	-3.542877e-15	-8.621901e-16	2.975524e-18	-8.607023e-16	8.636778e-16
3.68          	8.958431e+00	4.479215e+00	4.479215e+00	-1.957903e+00	4.642101e+02	-4.661680e+02	4.651891e+02	-3.541447e-15	-8.391139e-16	2.952881e-18	-8.376374e-16	8.405903e-16
3.69          	9.041459e+00	4.520730e+00	4.520730e+00	-2.016826e+00	4.692306e+02	-4.712474e+02	4.702390e+02	-3.573774e-15	-8.351190e-16	2.968033e-18	-8.336349e-16	8.366030e-16
3.7           	9.064331e+00	4.532166e+00	4.532166e+00	-1.983830e+00	4.697552e+02	-4.717390e+02	4.707471e+02	-3.590069e-15	-8.279446e-16	2.962392e-18	-8.264634e-16	8.294258e-16
3.71          	9.181203e+00	4.590602e+00	4.590602e+00	-1.973108e+00	4.751818e+02	-4.771549e+02	4.761683e+02	-3.601499e-15	-8.004649e-16	2.959397e-18	-7.989852e-16	8.019446e-16
3.72          	9.179746e+00	4.589873e+00	4.589873e+00	-1.871174e+00	4.733325e+02	-4.752036e+02	4.742680e+02	-3.611127e-15	-7.936435e-16	2.940437e-18	-7.921732e-16	7.951137e-16
3.73          	9.183443e+00	4.591722e+00	4.591722e+00	-1.783729e+00	4.719843e+02	-4.737680e+02	4.728761e+02	-3.618842e-15	-7.819733e-16	2.921056e-18	-7.805128e-16	7.834338e-16
3.74          	9.250928e+00	4.625464e+00	4.625464e+00	-1.680221e+00	4.734169e+02	-4.750971e+02	4.742570e+02	-3.626111e-15	-7.626629e-16	2.904936e-18	-7.612104e-16	7.641154e-16
3.75          	9.276482e+00	4.638241e+00	4.638241e+00	-1.588487e+00	4.730429e+02	-4.746314e+02	4.738372e+02	-3.633052e-15	-7.464540e-16	2.887767e-18	-7.450102e-16	7.478979e-16
3.76          	9.292971e+00	4.646486e+00	4.646486e+00	-1.496835e+00	4.722355e+02	-4.737323e+02	4.729839e+02	-3.640115e-15	-7.299251e-16	2.869781e-18	-7.284902e-16	7.313600e-16
3.77          	9.329294e+00	4.664647e+00	4.664647e+00	-1.401982e+00	4.723241e+02	-4.737261e+02	4.730251e+02	-3.645591e-15	-7.101931e-16	2.853624e-18	-7.087663e-16	7.116199e-16
3.78          	9.352396e+00	4.676198e+00	4.676198e+00	-1.305395e+00	4.717478e+02	-4.730532e+02	4.724005e+02	-3.652190e-15	-6.908593e-16	2.835902e-18	-6.894413e-16	6.922772e-16
3.79          	9.360858e+00	4.680429e+00	4.680429e+00	-1.213926e+00	4.705585e+02	-4.717724e+02	4.711654e+02	-3.659370e-15	-6.719107e-16	2.817021e-18	-6.705022e-16	6.733192e-16
3.8           	9.375529e+00	4.687765e+00	4.687765e+00	-1.127556e+00	4.697564e+02	-4.708840e+02	4.703202e+02	-3.668608e-15	-6.532388e-16	2.799574e-18	-6.518390e-16	6.546386e-16
3.81          	9.392726e+00	4.696363e+00	4.696363e+00	-1.039194e+00	4.690408e+02	-4.700800e+02	4.695604e+02	-3.678302e-15	-6.335551e-16	2.782286e-18	-6.321640e-16	6.349462e-16
3.82          	9.408402e+00	4.704201e+00	4.704201e+00	-9.490064e-01	4.682202e+02	-4.691692e+02	4.686947e+02	-3.686382e-15	-6.115950e-16	2.764415e-18	-6.102128e-16	6.129772e-16
