# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e-01
# lRef        : 1.000000e-01
# Aref        : 1.000000e-02
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
44.85         	5.288539e+01	-3.690244e+01	8.978783e+01	6.334513e+00	3.303766e+00	3.030747e+00	1.365092e-01	-6.334513e+01	5.288539e+02	-7.389380e-18	5.288539e+02	-5.288539e+02
44.855        	5.289541e+01	-4.453525e+01	9.743066e+01	7.098296e+00	3.685944e+00	3.412352e+00	1.367961e-01	-7.098296e+01	5.289541e+02	-7.374732e-18	5.289541e+02	-5.289541e+02
44.86         	5.291097e+01	-5.182330e+01	1.047343e+02	7.827879e+00	4.050340e+00	3.777539e+00	1.364008e-01	-7.827879e+01	5.291097e+02	-7.360928e-18	5.291097e+02	-5.291097e+02
44.865        	5.293071e+01	-5.870258e+01	1.116333e+02	8.516793e+00	4.393695e+00	4.123098e+00	1.352983e-01	-8.516793e+01	5.293071e+02	-7.348209e-18	5.293071e+02	-5.293071e+02
44.87         	5.295546e+01	-6.515168e+01	1.181071e+02	9.162941e+00	4.714981e+00	4.447960e+00	1.335106e-01	-9.162941e+01	5.295546e+02	-7.336600e-18	5.295546e+02	-5.295546e+02
44.875        	5.298539e+01	-7.112679e+01	1.241122e+02	9.761948e+00	5.012018e+00	4.749930e+00	1.310437e-01	-9.761948e+01	5.298539e+02	-7.326379e-18	5.298539e+02	-5.298539e+02
44.88         	5.301838e+01	-7.662418e+01	1.296426e+02	1.031334e+01	5.284575e+00	5.028762e+00	1.279066e-01	-1.031334e+02	5.301838e+02	-7.316766e-18	5.301838e+02	-5.301838e+02
44.885        	5.305481e+01	-8.158828e+01	1.346431e+02	1.081157e+01	5.529909e+00	5.281659e+00	1.241252e-01	-1.081157e+02	5.305481e+02	-7.308510e-18	5.305481e+02	-5.305481e+02
44.89         	5.309347e+01	-8.601058e+01	1.391041e+02	1.125573e+01	5.747560e+00	5.508172e+00	1.196941e-01	-1.125573e+02	5.309347e+02	-7.300767e-18	5.309347e+02	-5.309347e+02
44.895        	5.313402e+01	-8.986274e+01	1.429968e+02	1.164297e+01	5.936143e+00	5.706832e+00	1.146552e-01	-1.164297e+02	5.313402e+02	-7.293856e-18	5.313402e+02	-5.313402e+02
44.9          	5.317575e+01	-9.313375e+01	1.463095e+02	1.197216e+01	6.095112e+00	5.877051e+00	1.090303e-01	-1.197216e+02	5.317575e+02	-7.288041e-18	5.317575e+02	-5.317575e+02
44.905        	5.321679e+01	-9.579697e+01	1.490138e+02	1.224054e+01	6.223111e+00	6.017425e+00	1.028431e-01	-1.224054e+02	5.321679e+02	-7.282568e-18	5.321679e+02	-5.321679e+02
44.91         	5.325687e+01	-9.784876e+01	1.511056e+02	1.244772e+01	6.319988e+00	6.127732e+00	9.612807e-02	-1.244772e+02	5.325687e+02	-7.277553e-18	5.325687e+02	-5.325687e+02
44.915        	5.329601e+01	-9.927910e+01	1.525751e+02	1.259271e+01	6.385266e+00	6.207445e+00	8.891047e-02	-1.259271e+02	5.329601e+02	-7.273106e-18	5.329601e+02	-5.329601e+02
44.92         	5.333260e+01	-1.000764e+02	1.534090e+02	1.267427e+01	6.418379e+00	6.255894e+00	8.124283e-02	-1.267427e+02	5.333260e+02	-7.268795e-18	5.333260e+02	-5.333260e+02
44.925        	5.336654e+01	-1.002475e+02	1.536141e+02	1.269308e+01	6.419691e+00	6.273388e+00	7.315158e-02	-1.269308e+02	5.336654e+02	-7.264705e-18	5.336654e+02	-5.336654e+02
44.93         	5.339599e+01	-9.978381e+01	1.531798e+02	1.264818e+01	6.388770e+00	6.259411e+00	6.467927e-02	-1.264818e+02	5.339599e+02	-7.260542e-18	5.339599e+02	-5.339599e+02
44.935        	5.342236e+01	-9.869811e+01	1.521205e+02	1.254093e+01	6.326332e+00	6.214596e+00	5.586810e-02	-1.254093e+02	5.342236e+02	-7.256389e-18	5.342236e+02	-5.342236e+02
44.94         	5.344304e+01	-9.698715e+01	1.504302e+02	1.237087e+01	6.232196e+00	6.138671e+00	4.676271e-02	-1.237087e+02	5.344304e+02	-7.251449e-18	5.344304e+02	-5.344304e+02
44.945        	5.345850e+01	-9.467041e+01	1.481289e+02	1.213997e+01	6.107389e+00	6.032577e+00	3.740583e-02	-1.213997e+02	5.345850e+02	-7.246468e-18	5.345850e+02	-5.345850e+02
44.95         	5.346844e+01	-9.176314e+01	1.452316e+02	1.184974e+01	5.952712e+00	5.897023e+00	2.784453e-02	-1.184974e+02	5.346844e+02	-7.241180e-18	5.346844e+02	-5.346844e+02
44.955        	5.347269e+01	-8.826681e+01	1.417395e+02	1.150032e+01	5.768287e+00	5.732029e+00	1.812907e-02	-1.150032e+02	5.347269e+02	-7.235561e-18	5.347269e+02	-5.347269e+02
44.96         	5.347136e+01	-8.420913e+01	1.376805e+02	1.109448e+01	5.555548e+00	5.538934e+00	8.307064e-03	-1.109448e+02	5.347136e+02	-7.229680e-18	5.347136e+02	-5.347136e+02
44.965        	5.346445e+01	-7.960489e+01	1.330693e+02	1.063371e+01	5.315281e+00	5.318430e+00	-1.574240e-03	-1.063371e+02	5.346445e+02	-7.223323e-18	5.346445e+02	-5.346445e+02
44.97         	5.345169e+01	-7.448547e+01	1.279372e+02	1.012113e+01	5.049099e+00	5.072033e+00	-1.146665e-02	-1.012113e+02	5.345169e+02	-7.216554e-18	5.345169e+02	-5.345169e+02
44.975        	5.343324e+01	-6.886940e+01	1.223026e+02	9.558602e+00	4.757978e+00	4.800624e+00	-2.132327e-02	-9.558602e+01	5.343324e+02	-7.209302e-18	5.343324e+02	-5.343324e+02
44.98         	5.341061e+01	-6.278451e+01	1.161951e+02	8.948982e+00	4.443393e+00	4.505589e+00	-3.109762e-02	-8.948982e+01	5.341061e+02	-7.202146e-18	5.341061e+02	-5.341061e+02
44.985        	5.338317e+01	-5.626632e+01	1.096495e+02	8.295790e+00	4.107155e+00	4.188636e+00	-4.074040e-02	-8.295790e+01	5.338317e+02	-7.194734e-18	5.338317e+02	-5.338317e+02
44.99         	5.335131e+01	-4.934111e+01	1.026924e+02	7.601676e+00	3.750633e+00	3.851044e+00	-5.020546e-02	-7.601676e+01	5.335131e+02	-7.187139e-18	5.335131e+02	-5.335131e+02
44.995        	5.331598e+01	-4.203585e+01	9.535183e+01	6.869384e+00	3.375241e+00	3.494143e+00	-5.945061e-02	-6.869384e+01	5.331598e+02	-7.179654e-18	5.331598e+02	-5.331598e+02
45            	5.327816e+01	-3.439351e+01	8.767167e+01	6.103259e+00	2.983199e+00	3.120060e+00	-6.843052e-02	-6.103259e+01	5.327816e+02	-7.172566e-18	5.327816e+02	-5.327816e+02
45.005        	5.323843e+01	-2.644469e+01	7.968312e+01	5.306391e+00	2.576089e+00	2.730302e+00	-7.710641e-02	-5.306391e+01	5.323843e+02	-7.166104e-18	5.323843e+02	-5.323843e+02
45.01         	5.319732e+01	-1.823319e+01	7.143051e+01	4.483185e+00	2.156156e+00	2.327029e+00	-8.543680e-02	-4.483185e+01	5.319732e+02	-7.160497e-18	5.319732e+02	-5.319732e+02
45.015        	5.315472e+01	-9.789928e+00	6.294465e+01	3.636729e+00	1.724996e+00	1.911733e+00	-9.336886e-02	-3.636729e+01	5.315472e+02	-7.154708e-18	5.315472e+02	-5.315472e+02
45.02         	5.311363e+01	-1.155683e+00	5.426931e+01	2.771250e+00	1.284749e+00	1.486501e+00	-1.008762e-01	-2.771250e+01	5.311363e+02	-7.150737e-18	5.311363e+02	-5.311363e+02
45.025        	5.307349e+01	7.619964e+00	4.545352e+01	1.891678e+00	8.379126e-01	1.053765e+00	-1.079264e-01	-1.891678e+01	5.307349e+02	-7.147998e-18	5.307349e+02	-5.307349e+02
45.03         	5.303500e+01	1.650850e+01	3.652650e+01	1.000900e+00	3.859656e-01	6.149345e-01	-1.144845e-01	-1.000900e+01	5.303500e+02	-7.146590e-18	5.303500e+02	-5.303500e+02
45.035        	5.299989e+01	2.546114e+01	2.753875e+01	1.038806e-01	-6.857874e-02	1.724594e-01	-1.205191e-01	-1.038806e+00	5.299989e+02	-7.146683e-18	5.299989e+02	-5.299989e+02
45.04         	5.296671e+01	3.443528e+01	1.853143e+01	-7.951923e-01	-5.235985e-01	-2.715938e-01	-1.260023e-01	7.951923e+00	5.296671e+02	-7.149091e-18	5.296671e+02	-5.296671e+02
45.045        	5.293851e+01	4.338975e+01	9.548763e+00	-1.692049e+00	-9.769265e-01	-7.151228e-01	-1.309019e-01	1.692049e+01	5.293851e+02	-7.153394e-18	5.293851e+02	-5.293851e+02
45.05         	5.291469e+01	5.227743e+01	6.372647e-01	-2.582008e+00	-1.426206e+00	-1.155802e+00	-1.352016e-01	2.582008e+01	5.291469e+02	-7.159588e-18	5.291469e+02	-5.291469e+02
45.055        	5.289581e+01	6.106252e+01	-8.166713e+00	-3.461462e+00	-1.869591e+00	-1.591871e+00	-1.388599e-01	3.461462e+01	5.289581e+02	-7.167891e-18	5.289581e+02	-5.289581e+02
45.06         	5.288159e+01	6.969496e+01	-1.681337e+01	-4.325416e+00	-2.304606e+00	-2.020811e+00	-1.418977e-01	4.325416e+01	5.288159e+02	-7.177912e-18	5.288159e+02	-5.288159e+02
45.065        	5.287390e+01	7.813458e+01	-2.526068e+01	-5.169763e+00	-2.729150e+00	-2.440612e+00	-1.442691e-01	5.169763e+01	5.287390e+02	-7.190439e-18	5.287390e+02	-5.287390e+02
45.07         	5.287113e+01	8.634251e+01	-3.347138e+01	-5.990695e+00	-3.141313e+00	-2.849381e+00	-1.459661e-01	5.990695e+01	5.287113e+02	-7.204603e-18	5.287113e+02	-5.287113e+02
45.075        	5.287410e+01	9.426998e+01	-4.139588e+01	-6.783293e+00	-3.538623e+00	-3.244670e+00	-1.469762e-01	6.783293e+01	5.287410e+02	-7.220984e-18	5.287410e+02	-5.287410e+02
45.08         	5.288362e+01	1.018937e+02	-4.901006e+01	-7.545187e+00	-3.919898e+00	-3.625289e+00	-1.473047e-01	7.545187e+01	5.288362e+02	-7.239425e-18	5.288362e+02	-5.288362e+02
45.085        	5.289760e+01	1.091577e+02	-5.626010e+01	-8.270890e+00	-4.282376e+00	-3.988514e+00	-1.469309e-01	8.270890e+01	5.289760e+02	-7.258930e-18	5.289760e+02	-5.289760e+02
45.09         	5.291749e+01	1.160376e+02	-6.312011e+01	-8.957886e+00	-4.624813e+00	-4.333073e+00	-1.458700e-01	8.957886e+01	5.291749e+02	-7.280497e-18	5.291749e+02	-5.291749e+02
45.095        	5.294251e+01	1.224964e+02	-6.955393e+01	-9.602519e+00	-4.945381e+00	-4.657138e+00	-1.441214e-01	9.602519e+01	5.294251e+02	-7.303429e-18	5.294251e+02	-5.294251e+02
45.1          	5.297147e+01	1.284994e+02	-7.552788e+01	-1.020136e+01	-5.242369e+00	-4.958992e+00	-1.416885e-01	1.020136e+02	5.297147e+02	-7.327313e-18	5.297147e+02	-5.297147e+02
45.105        	5.300385e+01	1.340191e+02	-8.101520e+01	-1.075171e+01	-5.514442e+00	-5.237271e+00	-1.385857e-01	1.075171e+02	5.300385e+02	-7.351905e-18	5.300385e+02	-5.300385e+02
45.11         	5.303993e+01	1.390157e+02	-8.597579e+01	-1.124958e+01	-5.759616e+00	-5.489959e+00	-1.348284e-01	1.124958e+02	5.303993e+02	-7.377152e-18	5.303993e+02	-5.303993e+02
45.115        	5.307849e+01	1.434769e+02	-9.039845e+01	-1.169377e+01	-5.977315e+00	-5.716455e+00	-1.304299e-01	1.169377e+02	5.307849e+02	-7.402792e-18	5.307849e+02	-5.307849e+02
45.12         	5.311829e+01	1.473825e+02	-9.426420e+01	-1.208233e+01	-6.166586e+00	-5.915748e+00	-1.254192e-01	1.208233e+02	5.311829e+02	-7.428331e-18	5.311829e+02	-5.311829e+02
45.125        	5.315997e+01	1.507073e+02	-9.754733e+01	-1.241273e+01	-6.326176e+00	-6.086556e+00	-1.198100e-01	1.241273e+02	5.315997e+02	-7.453748e-18	5.315997e+02	-5.315997e+02
45.13         	5.320102e+01	1.534309e+02	-1.002299e+02	-1.268304e+01	-6.455155e+00	-6.227885e+00	-1.136352e-01	1.268304e+02	5.320102e+02	-7.478482e-18	5.320102e+02	-5.320102e+02
45.135        	5.324165e+01	1.555442e+02	-1.023025e+02	-1.289233e+01	-6.553098e+00	-6.339236e+00	-1.069307e-01	1.289233e+02	5.324165e+02	-7.502512e-18	5.324165e+02	-5.324165e+02
45.14         	5.328114e+01	1.570436e+02	-1.037625e+02	-1.304031e+01	-6.619870e+00	-6.420437e+00	-9.971665e-02	1.304031e+02	5.328114e+02	-7.525603e-18	5.328114e+02	-5.328114e+02
45.145        	5.331816e+01	1.579156e+02	-1.045975e+02	-1.312566e+01	-6.654877e+00	-6.470779e+00	-9.204888e-02	1.312566e+02	5.331816e+02	-7.547391e-18	5.331816e+02	-5.331816e+02
45.15         	5.335244e+01	1.581527e+02	-1.048003e+02	-1.314765e+01	-6.657779e+00	-6.489871e+00	-8.395383e-02	1.314765e+02	5.335244e+02	-7.567752e-18	5.335244e+02	-5.335244e+02
45.155        	5.338335e+01	1.577591e+02	-1.043757e+02	-1.310674e+01	-6.628843e+00	-6.477897e+00	-7.547304e-02	1.310674e+02	5.338335e+02	-7.586506e-18	5.338335e+02	-5.338335e+02
45.16         	5.341002e+01	1.567396e+02	-1.033296e+02	-1.300346e+01	-6.568376e+00	-6.435080e+00	-6.664787e-02	1.300346e+02	5.341002e+02	-7.603476e-18	5.341002e+02	-5.341002e+02
45.165        	5.343212e+01	1.550940e+02	-1.016619e+02	-1.283779e+01	-6.476423e+00	-6.361371e+00	-5.752559e-02	1.283779e+02	5.343212e+02	-7.618722e-18	5.343212e+02	-5.343212e+02
45.17         	5.344938e+01	1.528348e+02	-9.938539e+01	-1.261101e+01	-6.353657e+00	-6.257351e+00	-4.815286e-02	1.261101e+02	5.344938e+02	-7.631974e-18	5.344938e+02	-5.344938e+02
45.175        	5.346104e+01	1.499807e+02	-9.651970e+01	-1.232502e+01	-6.201083e+00	-6.123939e+00	-3.857231e-02	1.232502e+02	5.346104e+02	-7.642844e-18	5.346104e+02	-5.346104e+02
45.18         	5.346654e+01	1.465306e+02	-9.306402e+01	-1.197973e+01	-6.018699e+00	-5.961031e+00	-2.883396e-02	1.197973e+02	5.346654e+02	-7.651589e-18	5.346654e+02	-5.346654e+02
45.185        	5.346708e+01	1.425152e+02	-8.904814e+01	-1.157817e+01	-5.808069e+00	-5.770098e+00	-1.898548e-02	1.157817e+02	5.346708e+02	-7.658234e-18	5.346708e+02	-5.346708e+02
45.19         	5.346141e+01	1.379473e+02	-8.448593e+01	-1.112166e+01	-5.569909e+00	-5.551754e+00	-9.077455e-03	1.112166e+02	5.346141e+02	-7.662665e-18	5.346141e+02	-5.346141e+02
45.195        	5.344953e+01	1.328533e+02	-7.940374e+01	-1.061285e+01	-5.305592e+00	-5.307259e+00	8.335607e-04	1.061285e+02	5.344953e+02	-7.664702e-18	5.344953e+02	-5.344953e+02
45.2          	5.343342e+01	1.272586e+02	-7.382516e+01	-1.005419e+01	-5.016380e+00	-5.037806e+00	1.071295e-02	1.005419e+02	5.343342e+02	-7.664635e-18	5.343342e+02	-5.343342e+02
45.205        	5.341138e+01	1.211913e+02	-6.777991e+01	-9.448560e+00	-4.703769e+00	-4.744791e+00	2.051137e-02	9.448560e+01	5.341138e+02	-7.662433e-18	5.341138e+02	-5.341138e+02
45.21         	5.338479e+01	1.146717e+02	-6.128687e+01	-8.797927e+00	-4.368785e+00	-4.429141e+00	3.017792e-02	8.797927e+01	5.338479e+02	-7.657919e-18	5.338479e+02	-5.338479e+02
45.215        	5.335400e+01	1.077377e+02	-5.438370e+01	-8.106070e+00	-4.013369e+00	-4.092701e+00	3.966590e-02	8.106070e+01	5.335400e+02	-7.651510e-18	5.335400e+02	-5.335400e+02
45.22         	5.332015e+01	1.004189e+02	-4.709870e+01	-7.375878e+00	-3.639008e+00	-3.736870e+00	4.893084e-02	7.375878e+01	5.332015e+02	-7.643278e-18	5.332015e+02	-5.332015e+02
45.225        	5.328336e+01	9.275046e+01	-3.946710e+01	-6.610878e+00	-3.247510e+00	-3.363367e+00	5.792856e-02	6.610878e+01	5.328336e+02	-7.633303e-18	5.328336e+02	-5.328336e+02
45.23         	5.324450e+01	8.477389e+01	-3.152939e+01	-5.815164e+00	-2.840964e+00	-2.974200e+00	6.661799e-02	5.815164e+01	5.324450e+02	-7.621443e-18	5.324450e+02	-5.324450e+02
45.235        	5.320403e+01	7.652289e+01	-2.331886e+01	-4.992088e+00	-2.421079e+00	-2.571009e+00	7.496496e-02	4.992088e+01	5.320403e+02	-7.607647e-18	5.320403e+02	-5.320403e+02
45.24         	5.316232e+01	6.803867e+01	-1.487635e+01	-4.145751e+00	-1.989965e+00	-2.155786e+00	8.291049e-02	4.145751e+01	5.316232e+02	-7.594510e-18	5.316232e+02	-5.316232e+02
45.245        	5.312184e+01	5.935886e+01	-6.237020e+00	-3.279794e+00	-1.549465e+00	-1.730329e+00	9.043177e-02	3.279794e+01	5.312184e+02	-7.578914e-18	5.312184e+02	-5.312184e+02
45.25         	5.308224e+01	5.052269e+01	2.559549e+00	-2.398157e+00	-1.101587e+00	-1.296570e+00	9.749189e-02	2.398157e+01	5.308224e+02	-7.561913e-18	5.308224e+02	-5.308224e+02
45.255        	5.304348e+01	4.158083e+01	1.146266e+01	-1.505909e+00	-6.488990e-01	-8.570095e-01	1.040552e-01	1.505909e+01	5.304348e+02	-7.546442e-18	5.304348e+02	-5.304348e+02
45.26         	5.300837e+01	3.257032e+01	2.043805e+01	-6.066132e-01	-1.932170e-01	-4.133961e-01	1.100896e-01	6.066132e+00	5.300837e+02	-7.527970e-18	5.300837e+02	-5.300837e+02
45.265        	5.297652e+01	2.354027e+01	2.943626e+01	2.947996e-01	2.629710e-01	3.182857e-02	1.155712e-01	-2.947996e+00	5.297652e+02	-7.509177e-18	5.297652e+02	-5.297652e+02
45.27         	5.294809e+01	1.452690e+01	3.842119e+01	1.194715e+00	7.178264e-01	4.768883e-01	1.204690e-01	-1.194715e+01	5.294809e+02	-7.492286e-18	5.294809e+02	-5.294809e+02
45.275        	5.292443e+01	5.580626e+00	4.734381e+01	2.088159e+00	1.168840e+00	9.193193e-01	1.247602e-01	-2.088159e+01	5.292443e+02	-7.473681e-18	5.292443e+02	-5.292443e+02
45.28         	5.290626e+01	-3.254651e+00	5.616091e+01	2.970778e+00	1.613807e+00	1.356971e+00	1.284179e-01	-2.970778e+01	5.290626e+02	-7.455068e-18	5.290626e+02	-5.290626e+02
45.285        	5.289195e+01	-1.193847e+01	6.483042e+01	3.838445e+00	2.050664e+00	1.787780e+00	1.314420e-01	-3.838445e+01	5.289195e+02	-7.438750e-18	5.289195e+02	-5.289195e+02
45.29         	5.288432e+01	-2.043143e+01	7.331575e+01	4.687359e+00	2.477482e+00	2.209877e+00	1.338028e-01	-4.687359e+01	5.288432e+02	-7.421526e-18	5.288432e+02	-5.288432e+02
45.295        	5.288189e+01	-2.868153e+01	8.156343e+01	5.512248e+00	2.891616e+00	2.620632e+00	1.354917e-01	-5.512248e+01	5.288189e+02	-7.405292e-18	5.288189e+02	-5.288189e+02
45.3          	5.288511e+01	-3.664532e+01	8.953043e+01	6.308787e+00	3.290882e+00	3.017905e+00	1.364882e-01	-6.308787e+01	5.288511e+02	-7.389887e-18	5.288511e+02	-5.288511e+02
45.305        	5.289494e+01	-4.429022e+01	9.718517e+01	7.073770e+00	3.673683e+00	3.400087e+00	1.367981e-01	-7.073770e+01	5.289494e+02	-7.375198e-18	5.289494e+02	-5.289494e+02
45.31         	5.291048e+01	-5.158883e+01	1.044993e+02	7.804407e+00	4.038629e+00	3.765778e+00	1.364252e-01	-7.804407e+01	5.291048e+02	-7.361398e-18	5.291048e+02	-5.291048e+02
45.315        	5.292996e+01	-5.848352e+01	1.114135e+02	8.494850e+00	4.382771e+00	4.112079e+00	1.353459e-01	-8.494850e+01	5.292996e+02	-7.348599e-18	5.292996e+02	-5.292996e+02
45.32         	5.295458e+01	-6.494763e+01	1.179022e+02	9.142493e+00	4.704827e+00	4.437666e+00	1.335802e-01	-9.142493e+01	5.295458e+02	-7.336961e-18	5.295458e+02	-5.295458e+02
45.325        	5.298432e+01	-7.093752e+01	1.239218e+02	9.742968e+00	5.002620e+00	4.740349e+00	1.311355e-01	-9.742968e+01	5.298432e+02	-7.326694e-18	5.298432e+02	-5.298432e+02
45.33         	5.301725e+01	-7.645233e+01	1.294696e+02	1.029610e+01	5.276068e+00	5.020028e+00	1.280201e-01	-1.029610e+02	5.301725e+02	-7.317071e-18	5.301725e+02	-5.301725e+02
45.335        	5.305353e+01	-8.143368e+01	1.344872e+02	1.079604e+01	5.522282e+00	5.273762e+00	1.242599e-01	-1.079604e+02	5.305353e+02	-7.308764e-18	5.305353e+02	-5.305353e+02
45.34         	5.309221e+01	-8.587452e+01	1.389667e+02	1.124206e+01	5.740881e+00	5.501182e+00	1.198494e-01	-1.124206e+02	5.309221e+02	-7.301015e-18	5.309221e+02	-5.309221e+02
45.345        	5.313265e+01	-8.974497e+01	1.428776e+02	1.163113e+01	5.930395e+00	5.700734e+00	1.148302e-01	-1.163113e+02	5.313265e+02	-7.294073e-18	5.313265e+02	-5.313265e+02
45.35         	5.317438e+01	-9.303632e+01	1.462107e+02	1.196235e+01	6.090400e+00	5.871951e+00	1.092243e-01	-1.196235e+02	5.317438e+02	-7.288230e-18	5.317438e+02	-5.317438e+02
45.355        	5.321551e+01	-9.571885e+01	1.489344e+02	1.223266e+01	6.219385e+00	6.013275e+00	1.030550e-01	-1.223266e+02	5.321551e+02	-7.282757e-18	5.321551e+02	-5.321551e+02
45.36         	5.325556e+01	-9.779192e+01	1.510475e+02	1.244197e+01	6.317341e+00	6.124628e+00	9.635656e-02	-1.244197e+02	5.325556e+02	-7.277703e-18	5.325556e+02	-5.325556e+02
45.365        	5.329475e+01	-9.924175e+01	1.525365e+02	1.258891e+01	6.383612e+00	6.205301e+00	8.915584e-02	-1.258891e+02	5.329475e+02	-7.273246e-18	5.329475e+02	-5.329475e+02
45.37         	5.333144e+01	-1.000601e+02	1.533916e+02	1.267258e+01	6.417794e+00	6.254790e+00	8.150187e-02	-1.267258e+02	5.333144e+02	-7.268927e-18	5.333144e+02	-5.333144e+02
45.375        	5.336552e+01	-1.002517e+02	1.536173e+02	1.269345e+01	6.420148e+00	6.273301e+00	7.342387e-02	-1.269345e+02	5.336552e+02	-7.264852e-18	5.336552e+02	-5.336552e+02
45.38         	5.339502e+01	-9.980923e+01	1.532042e+02	1.265067e+01	6.390300e+00	6.260373e+00	6.496334e-02	-1.265067e+02	5.339502e+02	-7.260658e-18	5.339502e+02	-5.339502e+02
45.385        	5.342161e+01	-9.874368e+01	1.521653e+02	1.254545e+01	6.328887e+00	6.216562e+00	5.616237e-02	-1.254545e+02	5.342161e+02	-7.256560e-18	5.342161e+02	-5.342161e+02
45.39         	5.344240e+01	-9.705270e+01	1.504951e+02	1.237739e+01	6.235761e+00	6.141629e+00	4.706605e-02	-1.237739e+02	5.344240e+02	-7.251592e-18	5.344240e+02	-5.344240e+02
45.395        	5.345811e+01	-9.475647e+01	1.482146e+02	1.214855e+01	6.111993e+00	6.036559e+00	3.771694e-02	-1.214855e+02	5.345811e+02	-7.246652e-18	5.345811e+02	-5.345811e+02
45.4          	5.346819e+01	-9.186821e+01	1.453364e+02	1.186023e+01	5.958277e+00	5.901954e+00	2.816152e-02	-1.186023e+02	5.346819e+02	-7.241356e-18	5.346819e+02	-5.346819e+02
45.405        	5.347262e+01	-8.839032e+01	1.418629e+02	1.151266e+01	5.774782e+00	5.737881e+00	1.845026e-02	-1.151266e+02	5.347262e+02	-7.235741e-18	5.347262e+02	-5.347262e+02
45.41         	5.347151e+01	-8.435156e+01	1.378231e+02	1.110873e+01	5.562997e+00	5.545735e+00	8.631038e-03	-1.110873e+02	5.347151e+02	-7.229887e-18	5.347151e+02	-5.347151e+02
45.415        	5.346477e+01	-7.976460e+01	1.332294e+02	1.064970e+01	5.323600e+00	5.326099e+00	-1.249151e-03	-1.064970e+02	5.346477e+02	-7.223530e-18	5.346477e+02	-5.346477e+02
45.42         	5.345223e+01	-7.466172e+01	1.281140e+02	1.013878e+01	5.058250e+00	5.080534e+00	-1.114185e-02	-1.013878e+02	5.345223e+02	-7.216802e-18	5.345223e+02	-5.345223e+02
45.425        	5.343391e+01	-6.906166e+01	1.224956e+02	9.577861e+00	4.767930e+00	4.809931e+00	-2.100046e-02	-9.577861e+01	5.343391e+02	-7.209538e-18	5.343391e+02	-5.343391e+02
45.43         	5.341140e+01	-6.299159e+01	1.164030e+02	8.969730e+00	4.454087e+00	4.515643e+00	-3.077830e-02	-8.969730e+01	5.341140e+02	-7.202369e-18	5.341140e+02	-5.341140e+02
45.435        	5.338418e+01	-5.648686e+01	1.098710e+02	8.317895e+00	4.118521e+00	4.199374e+00	-4.042621e-02	-8.317895e+01	5.338418e+02	-7.194999e-18	5.338418e+02	-5.338418e+02
45.44         	5.335239e+01	-4.957514e+01	1.029275e+02	7.625133e+00	3.762669e+00	3.862464e+00	-4.989768e-02	-7.625133e+01	5.335239e+02	-7.187384e-18	5.335239e+02	-5.335239e+02
45.445        	5.331718e+01	-4.228120e+01	9.559838e+01	6.893979e+00	3.387839e+00	3.506140e+00	-5.915082e-02	-6.893979e+01	5.331718e+02	-7.179888e-18	5.331718e+02	-5.331718e+02
45.45         	5.327943e+01	-3.464976e+01	8.792919e+01	6.128947e+00	2.996334e+00	3.132614e+00	-6.814009e-02	-6.128947e+01	5.327943e+02	-7.172795e-18	5.327943e+02	-5.327943e+02
45.455        	5.323977e+01	-2.671057e+01	7.995034e+01	5.333045e+00	2.589696e+00	2.743349e+00	-7.682652e-02	-5.333045e+01	5.323977e+02	-7.166298e-18	5.323977e+02	-5.323977e+02
45.46         	5.319867e+01	-1.850674e+01	7.170541e+01	4.510607e+00	2.170134e+00	2.340473e+00	-8.516939e-02	-4.510607e+01	5.319867e+02	-7.160685e-18	5.319867e+02	-5.319867e+02
45.465        	5.315612e+01	-1.007042e+01	6.322655e+01	3.664849e+00	1.739310e+00	1.925539e+00	-9.311473e-02	-3.664849e+01	5.315612e+02	-7.154875e-18	5.315612e+02	-5.315612e+02
45.47         	5.311498e+01	-1.441986e+00	5.455697e+01	2.799948e+00	1.299337e+00	1.500610e+00	-1.006366e-01	-2.799948e+01	5.311498e+02	-7.150856e-18	5.311498e+02	-5.311498e+02
45.475        	5.307481e+01	7.329719e+00	4.574509e+01	1.920768e+00	8.526818e-01	1.068087e+00	-1.077024e-01	-1.920768e+01	5.307481e+02	-7.148075e-18	5.307481e+02	-5.307481e+02
45.48         	5.303620e+01	1.621503e+01	3.682117e+01	1.030307e+00	4.008766e-01	6.294309e-01	-1.142772e-01	-1.030307e+01	5.303620e+02	-7.146603e-18	5.303620e+02	-5.303620e+02
45.485        	5.300099e+01	2.516652e+01	2.783446e+01	1.333972e-01	-5.363087e-02	1.870281e-01	-1.203295e-01	-1.333972e+00	5.300099e+02	-7.146636e-18	5.300099e+02	-5.300099e+02
